trade_date,SG CTA Index,SG Trend Index,SG Trend Indicator,SG Short-Term Traders Index,SG Multi Alternative Risk Premia Index
2019-10-29, 2229.53, 2609.36, 1558.20,  999.56, 1101.96
2019-10-30, 2228.10, 2609.24, 1552.04, 1000.49, 1100.46
2019-10-31, 2231.01, 2614.43, 1551.57, 1002.65, 1097.10
2019-11-01, 2231.30, 2613.47, 1553.83, 1003.24, 1098.86
2019-11-04, 2237.91, 2620.04, 1559.73, 1005.75, 1097.63
2019-11-05, 2232.76, 2605.90, 1552.00, 1007.70, 1096.94
2019-11-06, 2233.81, 2611.51, 1552.83, 1006.56, 1095.50
2019-11-07, 2230.03, 2602.74, 1553.72, 1008.00, 1097.22
2019-11-08, 2226.83, 2597.67, 1552.33, 1007.57, 1095.87
2019-11-11, 2222.38, 2587.84, 1545.33, 1006.91, 1098.30
2019-11-12, 2229.54, 2599.78, 1546.54, 1008.62, 1101.37
2019-11-13, 2225.85, 2593.77, 1531.05, 1009.30, 1101.03
2019-11-14, 2228.87, 2602.89, 1533.34, 1010.22, 1104.19
2019-11-15, 2234.13, 2610.72, 1548.56, 1012.29, 1105.18
2019-11-18, 2237.00, 2616.30, 1539.98, 1011.88, 1103.77
2019-11-19, 2238.37, 2617.19, 1525.94, 1011.88, 1105.56
2019-11-20, 2234.82, 2612.09, 1526.62, 1010.33, 1105.22
2019-11-21, 2229.94, 2603.99, 1536.50, 1008.70, 1104.95
2019-11-22, 2232.51, 2608.01, 1538.96, 1008.25, 1106.99
2019-11-25, 2247.92, 2635.94, 1547.88, 1011.29, 1108.31
2019-11-26, 2258.02, 2650.51, 1542.66, 1013.48, 1112.68
2019-11-27, 2261.37, 2659.07, 1549.49, 1014.14, 1115.43
2019-11-28, 2259.60, 2657.22, 1547.99, 1013.73, 1115.66
2019-11-29, 2250.53, 2636.14, 1527.81, 1015.96, 1109.97
2019-12-02, 2218.22, 2577.46, 1508.76, 1010.33, 1104.20
2019-12-03, 2210.17, 2567.10, 1478.85, 1011.35, 1097.46
2019-12-04, 2213.39, 2574.04, 1497.70, 1009.02, 1103.31
2019-12-05, 2212.14, 2572.09, 1503.01, 1008.25, 1104.22
2019-12-06, 2225.46, 2594.88, 1542.02, 1008.38, 1105.22
2019-12-09, 2223.90, 2593.87, 1539.97, 1007.04, 1105.37
2019-12-10, 2221.53, 2588.94, 1540.06, 1005.69, 1104.29
2019-12-11, 2227.37, 2596.19, 1521.60, 1007.10, 1103.53
2019-12-12, 2226.23, 2596.00, 1548.27, 1007.88, 1103.22
2019-12-13, 2238.31, 2620.87, 1557.67, 1008.48, 1102.90
2019-12-16, 2243.91, 2629.02, 1572.13, 1010.85, 1107.08
2019-12-17, 2244.96, 2625.94, 1564.75, 1011.51, 1108.16
2019-12-18, 2238.63, 2615.45, 1568.20, 1011.04, 1108.85
2019-12-19, 2233.56, 2607.44, 1565.22, 1011.48, 1106.02
2019-12-20, 2234.39, 2610.03, 1577.52, 1011.31, 1105.04
2019-12-23, 2236.47, 2615.11, 1571.93, 1011.61, 1104.21
2019-12-24, 2242.25, 2625.32, 1568.45, 1013.33, 1104.83
2019-12-25, 2242.32, 2625.28, 1567.27, 1013.51, 1104.97
2019-12-26, 2245.67, 2631.60, 1567.04, 1015.07, 1104.87
2019-12-27, 2252.37, 2645.84, 1566.07, 1016.37, 1104.62
2019-12-30, 2239.05, 2623.80, 1556.37, 1015.49, 1101.52
2019-12-31, 2236.31, 2621.57, 1554.92, 1015.00, 1100.16
2020-01-01, 2236.11, 2621.04,, 1014.98, 1100.04
2020-01-02, 2255.08, 2649.60, 1556.89, 1017.36, 1101.89
2020-01-03, 2255.37, 2647.67, 1531.60, 1019.52, 1102.28
2020-01-06, 2252.82, 2646.25, 1528.95, 1019.30, 1104.83
2020-01-07, 2259.07, 2651.22, 1523.05, 1018.55, 1105.90
2020-01-08, 2250.35, 2642.66, 1525.26, 1013.73, 1106.06
2020-01-09, 2261.47, 2656.55, 1533.69, 1014.85, 1107.67
2020-01-10, 2263.47, 2660.27, 1537.20, 1016.34, 1108.89
2020-01-13, 2263.04, 2661.81, 1533.74, 1016.52, 1106.46
2020-01-14, 2270.63, 2672.42, 1536.11, 1016.11, 1105.31
2020-01-15, 2274.54, 2680.75, 1530.83, 1018.91, 1105.55
2020-01-16, 2285.12, 2697.61, 1544.05, 1019.93, 1110.23
2020-01-17, 2300.49, 2721.47, 1553.57, 1021.24, 1114.40
2020-01-20, 2302.33, 2722.98, 1553.18, 1021.28, 1115.54
2020-01-21, 2294.21, 2707.37, 1528.93, 1021.95, 1116.20
2020-01-22, 2295.03, 2713.05, 1521.49, 1022.47, 1117.19
2020-01-23, 2282.56, 2692.89, 1501.33, 1025.45, 1113.48
2020-01-24, 2290.56, 2703.69, 1489.87, 1031.25, 1114.55
2020-01-27, 2257.64, 2652.02, 1438.45, 1036.58, 1107.15
2020-01-28, 2261.25, 2654.79, 1445.61, 1034.42, 1113.12
2020-01-29, 2275.61, 2674.45, 1444.30, 1038.85, 1112.60
2020-01-30, 2272.55, 2674.13, 1425.28, 1041.74, 1109.41
2020-01-31, 2254.92, 2644.87, 1398.02, 1041.50, 1105.54
2020-02-03, 2264.02, 2659.86, 1393.00, 1042.83, 1102.52
2020-02-04, 2275.12, 2675.55, 1411.92, 1040.07, 1101.33
2020-02-05, 2282.65, 2682.02, 1426.57, 1038.72, 1105.06
2020-02-06, 2294.89, 2696.29, 1434.94, 1040.21, 1104.87
2020-02-07, 2301.88, 2707.38, 1425.18, 1045.05, 1105.57
2020-02-10, 2321.54, 2745.16, 1431.66, 1049.08, 1106.52
2020-02-11, 2318.41, 2740.75, 1435.40, 1047.64, 1106.34
2020-02-12, 2316.94, 2737.31, 1437.40, 1046.00, 1106.79
2020-02-13, 2314.81, 2733.92, 1436.45, 1045.67, 1108.94
2020-02-14, 2316.57, 2737.14, 1434.76, 1047.84, 1110.25
2020-02-17, 2317.52, 2739.29, 1435.23, 1048.09, 1111.01
2020-02-18, 2323.15, 2749.11, 1436.62, 1050.04, 1112.99
2020-02-19, 2339.62, 2774.53, 1443.80, 1054.32, 1115.15
2020-02-20, 2351.35, 2797.50, 1448.35, 1057.13, 1114.15
2020-02-21, 2342.28, 2788.60, 1446.61, 1056.52, 1112.48
2020-02-24, 2321.64, 2767.29, 1441.27, 1051.31, 1102.08
2020-02-25, 2289.41, 2721.30, 1424.89, 1048.52, 1093.26
2020-02-26, 2282.45, 2712.39, 1428.96, 1051.66, 1090.72
2020-02-27, 2250.94, 2664.10, 1408.58, 1046.36, 1081.95
2020-02-28, 2221.23, 2633.80, 1387.54, 1047.42, 1062.52
2020-03-02, 2213.96, 2623.81, 1390.34, 1047.27, 1057.53
2020-03-03, 2218.05, 2621.45, 1395.73, 1055.65, 1056.41
2020-03-04, 2237.44, 2655.80, 1407.31, 1056.16, 1062.57
2020-03-05, 2242.80, 2666.68, 1422.86, 1063.17, 1057.10
2020-03-06, 2252.56, 2696.42, 1444.64, 1074.74, 1051.29
2020-03-09, 2253.16, 2715.78, 1497.18, 1079.78, 1031.53
2020-03-10, 2231.14, 2673.55, 1482.74, 1070.88, 1028.64
2020-03-11, 2230.81, 2672.90, 1481.31, 1067.96, 1028.10
2020-03-12, 2204.03, 2652.70, 1530.30, 1060.15, 1018.88
2020-03-13, 2192.72, 2628.22, 1527.61, 1054.41, 1018.59
2020-03-16, 2200.80, 2649.98, 1612.83, 1062.89, 1005.00
2020-03-17, 2210.59, 2662.40, 1623.90, 1062.23, 1002.37
2020-03-18, 2216.81, 2683.73, 1706.12, 1057.41,  999.16
2020-03-19, 2207.63, 2664.51, 1645.10, 1053.78,  996.54
2020-03-20, 2221.07, 2687.43, 1684.84, 1056.96,  994.40
2020-03-23, 2227.41, 2706.87, 1745.90, 1056.88,  985.12
2020-03-24, 2218.74, 2678.30, 1669.83, 1056.72,  983.78
2020-03-25, 2209.79, 2660.21, 1583.93, 1057.25,  986.42
2020-03-26, 2211.04, 2661.42, 1575.37, 1056.34,  990.03
2020-03-27, 2214.89, 2669.20, 1587.39, 1054.78,  990.09
2020-03-30, 2229.67, 2693.30, 1640.24, 1053.90, 1002.16
2020-03-31, 2224.19, 2681.72, 1610.39, 1054.49, 1004.94
2020-04-01, 2247.29, 2716.89, 1681.16, 1057.21, 1006.26
2020-04-02, 2239.88, 2708.70, 1670.39, 1057.45, 1006.67
2020-04-03, 2239.62, 2713.47, 1677.19, 1057.40, 1005.51
2020-04-06, 2228.03, 2692.08, 1646.36, 1056.37, 1004.31
2020-04-07, 2208.48, 2655.27, 1618.14, 1055.23, 1000.41
2020-04-08, 2210.86, 2660.09, 1617.60, 1053.73, 1000.64
2020-04-09, 2213.30, 2660.15, 1615.19, 1053.68,  998.51
2020-04-10, 2213.14, 2659.41, 1614.37, 1053.65,  998.78
2020-04-13, 2213.88, 2661.10, 1614.30, 1052.88,  997.98
2020-04-14, 2217.57, 2668.52, 1614.00, 1051.46,  995.79
2020-04-15, 2237.91, 2702.27, 1647.53, 1053.64,  994.80
2020-04-16, 2238.77, 2703.37, 1647.18, 1053.28,  995.59
2020-04-17, 2224.66, 2682.42, 1625.24, 1048.86,  994.48
2020-04-20, 2231.94, 2693.44, 1635.18, 1049.21,  994.96
2020-04-21, 2258.91, 2739.30, 1676.20, 1057.47,  997.00
2020-04-22, 2254.85, 2727.89, 1657.48, 1055.12,  996.11
2020-04-23, 2245.90, 2712.41, 1648.42, 1054.31,  995.95
2020-04-24, 2254.74, 2730.46, 1658.87, 1054.13,  996.33
2020-04-27, 2251.54, 2723.39, 1645.18, 1054.55,  997.84
2020-04-28, 2248.98, 2716.35, 1638.30, 1055.19, 1000.57
2020-04-29, 2238.85, 2699.68, 1618.92, 1053.53,  997.50
2020-04-30, 2229.27, 2686.11, 1605.13, 1054.01,  992.21
2020-05-01, 2238.59, 2700.37, 1623.47, 1056.49,  991.65
2020-05-04, 2242.51, 2708.18, 1633.63, 1056.93,  989.02
2020-05-05, 2229.06, 2689.00, 1619.86, 1054.55,  984.94
2020-05-06, 2236.00, 2699.42, 1632.28, 1054.56,  983.88
2020-05-07, 2235.37, 2700.35, 1623.96, 1051.64,  983.98
2020-05-08, 2229.79, 2687.12, 1609.48, 1049.64,  983.31
2020-05-11, 2229.09, 2688.05, 1613.81, 1048.87,  983.07
2020-05-12, 2232.56, 2694.56, 1615.41, 1050.56,  982.69
2020-05-13, 2246.03, 2720.52, 1639.29, 1056.00,  982.30
2020-05-14, 2248.71, 2722.14, 1640.32, 1058.91,  980.76
2020-05-15, 2247.78, 2722.19, 1636.49, 1059.89,  979.53
2020-05-18, 2219.05, 2673.85, 1599.70, 1056.56,  975.16
2020-05-19, 2212.29, 2662.72, 1591.15, 1058.61,  973.14
2020-05-20, 2211.28, 2656.56, 1585.26, 1056.19,  973.24
2020-05-21, 2214.19, 2662.69, 1595.55, 1057.82,  972.50
2020-05-22, 2224.79, 2678.59, 1604.34, 1059.98,  973.91
2020-05-25, 2222.82, 2676.23, 1600.59, 1058.28,  973.89
2020-05-26, 2199.95, 2635.66, 1566.20, 1052.58,  972.02
2020-05-27, 2207.87, 2649.51, 1572.13, 1052.74,  975.38
2020-05-28, 2203.45, 2642.06, 1561.80, 1050.04,  974.36
2020-05-29, 2207.92, 2645.14, 1565.91, 1051.82,  976.05
2020-06-01, 2202.76, 2637.96, 1548.51, 1051.35,  976.85
2020-06-02, 2188.84, 2615.16, 1531.54, 1048.65,  974.31
2020-06-03, 2173.22, 2586.93, 1507.54, 1044.52,  973.07
2020-06-04, 2164.66, 2570.94, 1497.18, 1045.55,  970.63
2020-06-05, 2146.92, 2540.78, 1474.49, 1045.19,  965.59
2020-06-08, 2150.22, 2545.63, 1477.16, 1043.83,  963.78
2020-06-09, 2156.89, 2558.45, 1482.95, 1044.09,  965.29
2020-06-10, 2161.29, 2565.19, 1487.20, 1042.17,  964.96
2020-06-11, 2162.27, 2573.35, 1516.05, 1047.08,  963.04
2020-06-12, 2163.47, 2576.90, 1508.07, 1044.35,  960.18
2020-06-15, 2163.07, 2577.96, 1506.65, 1045.16,  961.50
2020-06-16, 2170.05, 2587.07, 1500.47, 1045.49,  961.67
2020-06-17, 2168.17, 2585.93, 1500.47, 1045.74,  961.51
2020-06-18, 2168.66, 2587.17, 1500.81, 1045.13,  959.75
2020-06-19, 2169.59, 2587.53, 1498.31, 1045.20,  960.28
2020-06-22, 2172.72, 2592.71, 1503.86, 1045.63,  959.11
2020-06-23, 2180.91, 2602.38, 1510.02, 1045.70,  960.53
2020-06-24, 2181.40, 2605.23, 1511.03, 1044.81,  961.29
2020-06-25, 2190.21, 2620.78, 1512.19, 1045.33,  961.56
2020-06-26, 2194.19, 2629.27, 1520.51, 1047.14,  964.61
2020-06-29, 2179.55, 2602.48, 1511.42, 1045.24,  962.14
2020-06-30, 2176.32, 2599.42, 1510.32, 1044.74,  961.72
2020-07-01, 2162.27, 2579.47, 1503.02, 1042.35,  959.58
2020-07-02, 2172.38, 2590.78, 1501.17, 1043.14,  960.33
2020-07-03, 2172.59, 2593.82, 1500.66, 1042.68,  960.60
2020-07-06, 2177.52, 2600.13, 1508.28, 1044.07,  960.97
2020-07-07, 2177.28, 2599.82, 1505.45, 1041.94,  960.43
2020-07-08, 2181.01, 2605.96, 1514.07, 1042.33,  959.57
2020-07-09, 2182.82, 2607.93, 1510.81, 1041.33,  961.07
2020-07-10, 2183.30, 2609.65, 1511.07, 1040.30,  959.96
2020-07-13, 2188.39, 2618.79, 1516.97, 1040.59,  964.12
2020-07-14, 2192.93, 2629.10, 1520.51, 1039.36,  965.39
2020-07-15, 2189.82, 2622.99, 1522.11, 1039.94,  963.01
2020-07-16, 2185.65, 2617.58, 1515.93, 1038.60,  962.52
2020-07-17, 2188.99, 2622.42, 1521.44, 1038.88,  962.36
2020-07-20, 2200.89, 2642.81, 1528.72, 1038.10,  964.20
2020-07-21, 2215.38, 2660.26, 1548.19, 1043.95,  962.37
2020-07-22, 2219.17, 2663.73, 1553.33, 1045.78,  962.93
2020-07-23, 2216.90, 2658.11, 1555.22, 1046.30,  963.49
2020-07-24, 2206.78, 2641.27, 1549.95, 1045.93,  962.74
2020-07-27, 2225.70, 2671.46, 1568.50, 1048.33,  964.49
2020-07-28, 2225.84, 2671.11, 1569.32, 1049.35,  962.69
2020-07-29, 2228.20, 2673.62, 1574.08, 1051.21,  961.60
2020-07-30, 2233.88, 2685.17, 1573.16, 1050.98,  962.15
2020-07-31, 2232.21, 2679.05, 1570.88, 1050.70,  963.09
2020-08-03, 2221.98, 2664.89, 1566.52, 1049.79,  961.31
2020-08-04, 2236.76, 2685.32, 1589.99, 1054.39,  961.60
2020-08-05, 2241.99, 2691.98, 1606.11, 1055.19,  961.51
2020-08-06, 2251.33, 2709.73, 1620.55, 1055.42,  960.38
2020-08-07, 2231.60, 2675.62, 1583.44, 1050.81,  959.67
2020-08-10, 2236.68, 2681.18, 1597.63, 1049.46,  957.26
2020-08-11, 2209.19, 2639.52, 1569.07, 1043.78,  955.87
2020-08-12, 2211.68, 2643.44, 1579.83, 1045.94,  957.60
2020-08-13, 2205.85, 2630.39, 1581.02, 1048.18,  956.51
2020-08-14, 2200.22, 2623.21, 1571.57, 1046.51,  955.91
2020-08-17, 2213.76, 2643.16, 1594.77, 1048.73,  957.64
2020-08-18, 2224.52, 2662.57, 1612.13, 1051.05,  959.48
2020-08-19, 2214.21, 2648.44, 1593.35, 1047.97,  958.98
2020-08-20, 2208.01, 2639.75, 1585.76, 1046.91,  957.13
2020-08-21, 2199.98, 2627.41, 1577.88, 1043.87,  958.31
2020-08-24, 2204.52, 2633.05, 1585.83, 1043.49,  957.19
2020-08-25, 2195.03, 2617.86, 1584.00, 1042.33,  957.17
2020-08-26, 2199.53, 2625.18, 1593.36, 1042.78,  957.18
2020-08-27, 2189.00, 2609.32, 1582.62, 1042.38,  955.75
2020-08-28, 2202.57, 2633.41, 1614.39, 1044.68,  953.00
2020-08-31, 2203.71, 2639.26, 1616.83, 1046.22,  952.88
2020-09-01, 2205.59, 2646.72, 1612.42, 1043.66,  955.05
2020-09-02, 2207.94, 2651.46, 1607.29, 1044.06,  954.24
2020-09-03, 2196.88, 2628.89, 1595.42, 1040.72,  952.33
2020-09-04, 2186.24, 2609.78, 1576.04, 1037.20,  950.55
2020-09-07, 2185.08, 2608.64, 1583.75, 1035.57,  948.99
2020-09-08, 2184.81, 2600.91, 1548.62, 1039.12,  949.39
2020-09-09, 2189.60, 2608.34, 1564.24, 1035.48,  952.76
2020-09-10, 2186.38, 2603.03, 1554.63, 1034.88,  952.79
2020-09-11, 2192.06, 2616.32, 1556.28, 1036.49,  954.99
2020-09-14, 2208.90, 2638.35, 1569.16, 1037.60,  955.75
2020-09-15, 2211.14, 2639.93, 1578.01, 1037.20,  956.18
2020-09-16, 2206.89, 2633.23, 1587.20, 1037.60,  954.65
2020-09-17, 2202.34, 2630.43, 1588.88, 1037.10,  954.93
2020-09-18, 2201.22, 2632.08, 1591.96, 1036.17,  956.28
2020-09-21, 2174.71, 2590.06, 1532.39, 1039.44,  955.76
2020-09-22, 2171.56, 2588.06, 1522.63, 1037.39,  957.17
2020-09-23, 2145.97, 2541.89, 1497.30, 1035.98,  954.74
2020-09-24, 2136.44, 2529.26, 1499.60, 1035.95,  954.14
2020-09-25, 2138.44, 2537.95, 1494.60, 1036.55,  954.23
2020-09-28, 2152.10, 2552.20, 1514.00, 1038.24,  954.52
2020-09-29, 2164.38, 2573.69, 1518.71, 1039.23,  955.49
2020-09-30, 2161.09, 2568.34, 1524.79, 1037.37,  955.48
2020-10-01, 2162.42, 2568.83, 1529.03, 1036.43,  953.86
2020-10-02, 2166.28, 2572.96, 1517.81, 1034.72,  957.09
2020-10-05, 2161.04, 2562.92, 1534.61, 1034.10,  953.34
2020-10-06, 2154.70, 2555.06, 1532.62, 1034.22,  951.03
2020-10-07, 2163.78, 2569.58, 1538.26, 1034.15,  951.38
2020-10-08, 2166.28, 2574.85, 1548.37, 1035.22,  948.75
2020-10-09, 2183.61, 2603.24, 1568.95, 1038.25,  949.49
2020-10-12, 2188.74, 2604.20, 1562.30, 1036.82,  951.03
2020-10-13, 2182.57, 2599.01, 1553.75, 1035.66,  953.25
2020-10-14, 2186.07, 2607.14, 1567.59, 1036.16,  952.78
2020-10-15, 2186.33, 2613.53, 1558.48, 1033.48,  950.27
2020-10-16, 2191.13, 2618.77, 1564.68, 1032.49,  950.47
2020-10-19, 2189.76, 2620.06, 1567.06, 1031.51,  946.78
2020-10-20, 2192.04, 2622.48, 1573.83, 1030.88,  944.89
2020-10-21, 2197.95, 2631.28, 1582.59, 1032.84,  945.17
2020-10-22, 2185.38, 2610.61, 1571.07, 1029.29,  943.00
2020-10-23, 2186.54, 2613.80, 1572.01, 1029.52,  942.08
2020-10-26, 2182.17, 2609.50, 1559.13, 1029.04,  944.76
2020-10-27, 2182.70, 2616.65, 1564.68, 1030.66,  943.10
2020-10-28, 2164.33, 2595.42, 1528.41, 1033.86,  939.47
2020-10-29, 2163.57, 2591.57, 1516.73, 1034.18,  936.22
2020-10-30, 2158.25, 2583.34, 1513.64, 1033.41,  936.13
2020-11-02, 2161.08, 2589.60, 1511.66, 1031.71,  939.07
2020-11-03, 2169.44, 2592.96, 1532.77, 1028.90,  940.33
2020-11-04, 2175.22, 2605.59, 1523.89, 1026.54,  943.31
2020-11-05, 2198.86, 2636.36, 1563.81, 1032.29,  942.88
2020-11-06, 2205.27, 2643.79, 1576.13, 1032.95,  943.24
2020-11-09, 2172.44, 2571.09, 1547.75, 1030.60,  933.21
2020-11-10, 2166.37, 2560.79, 1548.03, 1032.24,  931.00
2020-11-11, 2157.87, 2547.51, 1540.64, 1032.72,  930.87
2020-11-12, 2159.62, 2553.99, 1531.21, 1028.85,  932.13
2020-11-13, 2171.25, 2573.79, 1550.38, 1029.85,  932.21
2020-11-16, 2186.29, 2600.87, 1556.14, 1035.24,  933.45
2020-11-17, 2187.60, 2603.44, 1555.72, 1035.68,  932.45
2020-11-18, 2190.28, 2605.26, 1559.38, 1036.01,  932.28
2020-11-19, 2187.69, 2602.09, 1555.45, 1034.73,  932.97
2020-11-20, 2197.73, 2619.11, 1556.72, 1035.38,  932.63
2020-11-23, 2190.42, 2608.79, 1559.84, 1034.95,  931.34
2020-11-24, 2194.53, 2619.91, 1570.57, 1038.68,  929.35
2020-11-25, 2188.79, 2613.17, 1566.19, 1039.23,  928.47
2020-11-26, 2190.73, 2620.31, 1566.86, 1039.62,  928.92
2020-11-27, 2203.44, 2642.79, 1574.77, 1041.92,  931.27
2020-11-30, 2185.02, 2613.94, 1552.09, 1038.80,  929.09
2020-12-01, 2197.09, 2627.41, 1575.78, 1040.76,  929.05
2020-12-02, 2197.17, 2629.51, 1582.22, 1041.19,  927.05
2020-12-03, 2210.02, 2651.92, 1602.82, 1044.06,  927.71
2020-12-04, 2217.04, 2664.04, 1611.56, 1043.81,  927.18
2020-12-07, 2219.28, 2670.41, 1604.72, 1042.02,  926.18
2020-12-08, 2217.69, 2667.92, 1597.33, 1041.74,  924.71
2020-12-09, 2220.61, 2672.80, 1610.70, 1040.52,  927.38
2020-12-10, 2226.97, 2690.14, 1612.07, 1043.60,  925.91
2020-12-11, 2222.31, 2685.85, 1605.06, 1043.71,  924.55
2020-12-14, 2221.41, 2683.79, 1611.85, 1043.01,  925.81
2020-12-15, 2244.09, 2701.40, 1626.67, 1044.08,  925.95
2020-12-16, 2247.46, 2704.33, 1623.95, 1043.94,  928.75
2020-12-17, 2273.89, 2740.65, 1645.63, 1049.78,  930.84
2020-12-18, 2270.46, 2737.40, 1641.17, 1047.34,  931.17
2020-12-21, 2259.30, 2722.50, 1625.57, 1041.31,  929.97
2020-12-22, 2247.16, 2696.91, 1609.78, 1039.03,  927.33
2020-12-23, 2264.37, 2717.01, 1635.30, 1039.17,  929.77
2020-12-24, 2270.77, 2727.22, 1644.07, 1039.83,  931.14
2020-12-25, 2270.92, 2727.79, 1643.64, 1039.95,  931.38
2020-12-28, 2277.28, 2738.80, 1643.64, 1039.93,  932.91
2020-12-29, 2289.97, 2759.25, 1667.50, 1042.26,  935.40
2020-12-30, 2305.78, 2786.41, 1685.88, 1045.22,  935.53
2020-12-31, 2307.08, 2786.20, 1684.04, 1045.38,  936.55
2021-01-01, 2306.76, 2785.50,, 1045.35,  936.40
2021-01-04, 2315.46, 2807.20, 1681.27, 1045.12,  938.82
2021-01-05, 2333.73, 2841.93, 1717.69, 1047.75,  938.60
2021-01-06, 2331.46, 2841.18, 1741.02, 1045.05,  939.59
2021-01-07, 2330.22, 2835.73, 1740.18, 1044.99,  939.80
2021-01-08, 2327.29, 2830.28, 1756.78, 1044.90,  941.20
2021-01-11, 2310.54, 2797.46, 1736.81, 1042.87,  941.20
2021-01-12, 2332.31, 2828.12, 1769.18, 1047.99,  942.82
2021-01-13, 2328.91, 2829.42, 1767.12, 1043.94,  943.76
2021-01-14, 2346.18, 2855.61, 1797.21, 1046.81,  945.72
2021-01-15, 2321.31, 2814.40, 1758.09, 1041.89,  947.08
2021-01-18, 2321.31, 2811.42, 1754.24, 1041.37,  946.89
2021-01-19, 2328.27, 2824.80, 1764.22, 1042.47,  947.85
2021-01-20, 2338.04, 2841.00, 1776.43, 1042.10,  948.60
2021-01-21, 2341.78, 2843.55, 1784.28, 1043.69,  950.65
2021-01-22, 2314.25, 2807.39, 1750.63, 1035.94,  947.83
2021-01-25, 2318.47, 2816.55, 1747.69, 1037.04,  949.40
2021-01-26, 2324.47, 2824.65, 1767.96, 1037.05,  950.45
2021-01-27, 2298.05, 2787.74, 1735.30, 1034.00,  949.68
2021-01-28, 2295.55, 2783.69, 1736.21, 1028.94,  944.63
2021-01-29, 2279.36, 2765.32, 1724.15, 1028.35,  944.69
2021-02-01, 2292.09, 2780.28, 1739.33, 1030.92,  945.83
2021-02-02, 2298.02, 2783.01, 1748.58, 1032.51,  943.75
2021-02-03, 2308.46, 2798.15, 1766.16, 1034.59,  943.69
2021-02-04, 2309.04, 2794.48, 1767.13, 1037.53,  943.18
2021-02-05, 2328.18, 2823.21, 1792.39, 1039.64,  943.21
2021-02-08, 2344.09, 2850.19, 1817.37, 1040.44,  943.67
2021-02-09, 2354.76, 2869.35, 1826.06, 1040.58,  945.37
2021-02-10, 2354.70, 2869.09, 1811.57, 1040.55,  945.51
2021-02-11, 2359.58, 2878.81, 1813.60, 1040.51,  946.81
2021-02-12, 2368.40, 2890.92, 1831.58, 1042.98,  947.98
2021-02-15, 2375.94, 2901.41, 1851.64, 1046.16,  949.09
2021-02-16, 2384.56, 2909.44, 1877.70, 1051.30,  947.45
2021-02-17, 2376.13, 2902.57, 1869.17, 1050.16,  947.59
2021-02-18, 2376.87, 2906.20, 1869.74, 1050.70,  948.42
2021-02-19, 2388.42, 2926.13, 1892.61, 1054.06,  947.79
2021-02-22, 2389.94, 2941.05, 1915.42, 1057.41,  945.80
2021-02-23, 2395.06, 2945.32, 1919.66, 1057.47,  947.11
2021-02-24, 2410.78, 2970.54, 1956.00, 1063.08,  946.32
2021-02-25, 2393.35, 2942.57, 1979.59, 1065.06,  944.26
2021-02-26, 2344.79, 2865.76, 1930.05, 1060.61,  937.53
2021-03-01, 2356.09, 2886.09, 1917.09, 1058.05,  942.44
2021-03-02, 2355.79, 2895.26, 1914.46, 1056.11,  943.09
2021-03-03, 2356.49, 2888.01, 1913.99, 1057.88,  947.98
2021-03-04, 2345.92, 2874.71, 1911.76, 1057.08,  946.43
2021-03-05, 2356.81, 2888.20, 1921.59, 1060.79,  950.28
2021-03-08, 2360.46, 2885.63, 1936.15, 1062.48,  952.96
2021-03-09, 2361.77, 2887.58, 1940.66, 1062.83,  952.35
2021-03-10, 2365.87, 2890.32, 1944.22, 1062.59,  955.95
2021-03-11, 2390.87, 2925.42, 1975.36, 1066.79,  957.40
2021-03-12, 2400.15, 2936.38, 1991.31, 1071.27,  956.12
2021-03-15, 2396.02, 2937.36, 1981.62, 1070.45,  955.93
2021-03-16, 2395.17, 2932.00, 1984.00, 1070.45,  958.72
2021-03-17, 2399.33, 2935.65, 1988.59, 1071.08,  960.07
2021-03-18, 2381.48, 2912.77, 1962.15, 1070.85,  963.49
2021-03-19, 2375.20, 2908.95, 1952.30, 1065.28,  965.19
2021-03-22, 2370.36, 2898.23, 1941.37, 1063.17,  967.76
2021-03-23, 2347.27, 2861.77, 1910.85, 1061.72,  966.88
2021-03-24, 2348.99, 2861.98, 1910.99, 1059.05,  968.65
2021-03-25, 2335.44, 2845.11, 1890.71, 1059.43,  970.01
2021-03-26, 2360.79, 2885.06, 1924.76, 1064.01,  974.57
2021-03-29, 2359.11, 2884.27, 1934.22, 1064.49,  975.39
2021-03-30, 2357.54, 2881.45, 1941.39, 1065.98,  975.46
2021-03-31, 2365.59, 2896.94, 1958.55, 1065.90,  971.23
2021-04-01, 2373.93, 2901.82, 1957.88, 1067.48,  970.85
2021-04-02, 2375.53, 2904.75, 1965.65, 1068.18,  970.55
2021-04-05, 2376.39, 2907.72, 1964.07, 1068.13,  970.44
2021-04-06, 2380.27, 2905.49, 1958.45, 1066.12,  971.02
2021-04-07, 2380.46, 2893.62, 1948.18, 1063.59,  971.61
2021-04-08, 2382.36, 2893.96, 1948.12, 1064.78,  971.46
2021-04-09, 2380.59, 2892.33, 1955.86, 1064.13,  972.71
2021-04-12, 2372.36, 2882.60, 1949.90, 1062.39,  974.50
2021-04-13, 2375.55, 2885.14, 1948.62, 1061.87,  972.98
2021-04-14, 2392.52, 2908.40, 1964.34, 1065.29,  974.14
2021-04-15, 2399.76, 2914.21, 1955.58, 1068.38,  975.40
2021-04-16, 2407.74, 2923.74, 1966.72, 1068.85,  979.07
